Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,B8,10966,27773,27518,11019.41,37.84,35.95
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,C8,10628,22687,22852,9732.76,40.69,38.37
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,A5,9826,76132,77233,37414.9,46.51,44.45
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,A6,8571,67832,61486,28529.88,39.02,39.75
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,A7,8425,65219,62948,27795.93,39.38,39.33
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,B5,9274,65566,77236,27156.45,39.16,40.13
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,B6,7769,69309,61415,29360.77,39.54,40.04
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,B7,8617,62058,61317,25578.3,38.41,37.94
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,C5,9158,71015,79185,28414.03,38.13,38.21
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,C6,8439,78782,67987,33688.17,40.41,39.83
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,C7,10562,26153,22337,15371.97,51.77,50.32
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,D5,9265,70578,81157,28046.82,37.79,37.93
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,D6,9187,68361,77169,27186.3,37.94,38.19
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,D7,9281,37063,36536,21099.11,50.95,45.85
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,E5,8486,67299,81240,28189.65,39.56,39.1
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,E6,9802,66458,66247,26570.62,37.63,35.77
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,E7,8311,65253,66265,27482.72,39.5,39.58
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,F5,10241,32518,28797,17944.75,49.47,45.39
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,F6,8781,67885,81168,27544.16,38.25,38.33
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,F7,8343,66033,64616,27023.26,38.32,38.85
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,G5,11539,32124,37450,17741.14,49.69,44.6
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,G6,10547,34209,31644,18463.6,48.8,44.8
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,G7,8777,64614,69715,26723.87,38.83,38.59
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,H5,11531,19753,24478,12210.22,54.73,53.27
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,H6,7902,64382,66325,27017.18,39.59,39.73
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,H7,8396,63037,61409,26329.22,38.91,37.58
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,A8,8850,60587,56949,25701.14,39.41,38.72
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,B8,11135,65651,66370,25204.43,36.19,33.48
Rep1-H2O2,d043021-120min-H2O2-R1-2-4I,120min,C8,9578,39455,38457,20137.41,46.55,42.57
Rep2-H2O2,d050121-120min-H2O2-R2-2-4I,120min,A5,10089,74159,87801,37315.12,48.58,44.81
Rep2-H2O2,d050121-120min-H2O2-R2-2-4I,120min,A6,8981,66437,71498,26922.81,38.13,36.75
Rep2-H2O2,d050121-120min-H2O2-R2-2-4I,120min,A7,8997,67020,66199,26813.05,37.84,36.61
Rep2-H2O2,d050121-120min-H2O2-R2-2-4I,120min,B5,8887,67907,79200,27195.29,38.24,37.38
Rep2-H2O2,d050121-120min-H2O2-R2-2-4I,120min,B6,9604,65765,58405,26239.75,37.5,36.73
Rep2-H2O2,d050121-120min-H2O2-R2-2-4I,120min,B7,9391,63151,69714,25804.13,38.69,36.76
Rep2-H2O2,d050121-120min-H2O2-R2-2-4I,120min,C5,8789,66210,66223,27908.87,40.23,38.43
